# rock overburden grid in the detector ENU frame
# frame: x=East y=North z=Up; theta=zenith from vertical; phi=CCW azimuth from detector x-axis
# yaw_deg=0.0  (detector x-axis CCW from East)
# lat_deg=46.34249442000001  lon_deg=5.838823310000004
# detector_ecef_m=4.3758338841576995e6,447476.8376059988,4.6097685961005045e6
# rho_gcm3=2.65  max_radius_m=60000.0  max_range_m=60000.0
# n_theta=50  n_phi=180
# columns: theta_deg,phi_deg,L_m,X_gcm2  (X = rho*L*100, g/cm^2)
theta_deg,phi_deg,L_m,X_gcm2
85.0,304.0,7523.656,1.99376897e6
85.0,306.0,7403.621,1.96195953e6
85.0,308.0,7364.166,1.9515039e6
85.0,310.0,7261.499,1.92429718e6
85.0,312.0,7192.414,1.90598975e6
85.0,314.0,7054.443,1.86942741e6
85.0,316.0,6933.385,1.83734706e6
85.0,318.0,6850.087,1.81527304e6
85.0,320.0,6761.754,1.79186482e6
85.0,322.0,6664.625,1.76612555e6
85.0,324.0,6587.217,1.74561256e6
85.0,326.0,6533.342,1.73133556e6
85.0,328.0,6474.941,1.71585933e6
85.0,330.0,6407.31,1.69793718e6
85.0,332.0,6361.512,1.68580079e6
85.0,334.0,6351.83,1.68323504e6
85.0,336.0,6362.558,1.68607777e6
85.0,338.0,6339.325,1.67992116e6
85.0,340.0,6267.615,1.6609181e6
85.0,342.0,5921.029,1.56907258e6
85.0,344.0,5550.429,1.47086374e6
85.0,346.0,5783.297,1.53257376e6
85.0,348.0,5997.935,1.58945273e6
85.0,350.0,6160.834,1.63262108e6
85.0,352.0,6389.589,1.69324112e6
85.0,354.0,6084.872,1.61249103e6
85.0,356.0,6125.728,1.62331786e6
85.0,358.0,6520.582,1.72795418e6
85.5,0.0,7226.261,1.91495914e6
85.5,2.0,7358.071,1.94988886e6
85.5,4.0,7495.431,1.98628916e6
85.5,6.0,7619.377,2.01913482e6
85.5,8.0,7025.827,1.86184423e6
85.5,10.0,5933.348,1.57233729e6
85.5,12.0,5031.819,1.33343196e6
85.5,14.0,4239.224,1.12339439e6
85.5,16.0,2584.252,684826.88
85.5,18.0,2420.923,641544.47
85.5,20.0,2264.954,600212.88
85.5,22.0,2132.487,565109.16
85.5,24.0,2035.241,539338.96
85.5,26.0,1933.34,512335.13
85.5,28.0,1821.318,482649.37
85.5,30.0,1632.163,432523.13
85.5,32.0,643.654,170568.37
85.5,34.0,0.0,0.0
85.5,36.0,0.0,0.0
85.5,38.0,0.0,0.0
85.5,40.0,0.0,0.0
85.5,42.0,0.0,0.0
85.5,44.0,0.0,0.0
85.5,46.0,0.0,0.0
85.5,48.0,0.0,0.0
85.5,50.0,0.0,0.0
85.5,52.0,0.0,0.0
85.5,54.0,0.0,0.0
85.5,56.0,0.0,0.0
85.5,58.0,0.0,0.0
85.5,60.0,0.0,0.0
85.5,62.0,0.0,0.0
85.5,64.0,0.0,0.0
85.5,66.0,0.0,0.0
85.5,68.0,0.0,0.0
85.5,70.0,0.0,0.0
85.5,72.0,0.0,0.0
85.5,74.0,0.0,0.0
85.5,76.0,0.0,0.0
85.5,78.0,288.507,76454.23
85.5,80.0,441.071,116883.81
85.5,82.0,534.766,141712.99
85.5,84.0,641.03,169873.04
85.5,86.0,754.903,200049.38
85.5,88.0,887.795,235265.78
85.5,90.0,1064.394,282064.35
85.5,92.0,1282.61,339891.69
85.5,94.0,1484.254,393327.34
85.5,96.0,1681.502,445597.99
85.5,98.0,1793.153,475185.56
85.5,100.0,1849.136,490021.17
85.5,102.0,1853.424,491157.41
85.5,104.0,1840.879,487832.96
85.5,106.0,1829.479,484811.88
85.5,108.0,1818.665,481946.11
85.5,110.0,1788.089,473843.67
85.5,112.0,1759.582,466289.21
85.5,114.0,1729.98,458444.65
85.5,116.0,1712.799,453891.77
85.5,118.0,1703.002,451295.66
85.5,120.0,1708.54,452763.05
85.5,122.0,1718.675,455448.8
85.5,124.0,1723.861,456823.25
85.5,126.0,1727.135,457690.83
85.5,128.0,1721.992,456327.75
85.5,130.0,1714.692,454393.27
85.5,132.0,1708.09,452643.94
85.5,134.0,1704.393,451664.15
85.5,136.0,1725.354,457218.74
85.5,138.0,1738.156,460611.22
85.5,140.0,1755.342,465165.61
85.5,142.0,1767.511,468390.48
85.5,144.0,1783.975,472753.51
85.5,146.0,1784.496,472891.44
85.5,148.0,1779.825,471653.58
85.5,150.0,1770.76,469251.48
85.5,152.0,1755.275,465147.87
85.5,154.0,1745.064,462442.09
85.5,156.0,1739.971,461092.26
85.5,158.0,1744.263,462229.67
85.5,160.0,1754.386,464912.3
85.5,162.0,1776.779,470846.55
85.5,164.0,1802.498,477662.09
85.5,166.0,1843.843,488618.48
85.5,168.0,1892.389,501483.04
85.5,170.0,1952.201,517333.23
85.5,172.0,2015.441,534091.76
85.5,174.0,2083.337,552084.43
85.5,176.0,2166.089,574013.47
85.5,178.0,2249.667,596161.84
85.5,180.0,2317.879,614238.03
85.5,182.0,2377.291,629982.03
85.5,184.0,2444.205,647714.34
85.5,186.0,2502.804,663243.11
85.5,188.0,2567.063,680271.81
85.5,190.0,2597.814,688420.83
85.5,192.0,2561.405,678772.27
85.5,194.0,2479.436,657050.44
85.5,196.0,2367.856,627481.89
85.5,198.0,2277.372,603503.5
85.5,200.0,2192.211,580935.85
85.5,202.0,2133.9,565483.62
85.5,204.0,2075.709,550063.0
85.5,206.0,1967.795,521465.55
85.5,208.0,1862.031,493438.32
85.5,210.0,1703.209,451350.52
85.5,212.0,1584.919,420003.48
85.5,214.0,1512.648,400851.84
85.5,216.0,1458.248,386435.71
85.5,218.0,1413.653,374618.1
85.5,220.0,1379.232,365496.44
85.5,222.0,1273.201,337398.16
85.5,224.0,1167.634,309423.1
85.5,226.0,1083.438,287111.09
85.5,228.0,1244.172,329705.58
85.5,230.0,1416.666,375416.53
85.5,232.0,1308.038,346629.96
85.5,234.0,1251.538,331657.47
85.5,236.0,1389.636,368253.42
85.5,238.0,1547.759,410156.22
85.5,240.0,1655.536,438717.09
85.5,242.0,1749.15,463524.81
85.5,244.0,1849.224,490044.28
85.5,246.0,2002.938,530778.46
85.5,248.0,2252.377,596879.82
85.5,250.0,2330.845,617673.88
85.5,252.0,2400.223,636059.08
85.5,254.0,2557.293,677682.53
85.5,256.0,3407.574,903007.15
85.5,258.0,3854.764,1.02151244e6
85.5,260.0,6159.814,1.63235073e6
85.5,262.0,6335.519,1.67891261e6
85.5,264.0,6390.608,1.69351106e6
85.5,266.0,6644.373,1.76075895e6
85.5,268.0,6510.386,1.72525228e6
85.5,270.0,5652.606,1.49794067e6
85.5,272.0,6342.798,1.68084156e6
85.5,274.0,6433.787,1.70495368e6
85.5,276.0,6505.752,1.72402432e6
85.5,278.0,6676.398,1.76924546e6
85.5,280.0,7250.315,1.92133347e6
85.5,282.0,7855.017,2.08157952e6
85.5,284.0,8194.673,2.17158845e6
85.5,286.0,8286.659,2.19596458e6
85.5,288.0,8475.115,2.24590537e6
85.5,290.0,8891.556,2.35626228e6
85.5,292.0,8767.757,2.32345554e6
85.5,294.0,8506.253,2.25415702e6
85.5,296.0,8338.51,2.2097051e6
85.5,298.0,8307.683,2.20153612e6
85.5,300.0,8329.96,2.20743951e6
85.5,302.0,8261.924,2.1894099e6
85.5,304.0,8509.62,2.25504917e6
85.5,306.0,8464.015,2.24296406e6
85.5,308.0,7790.086,2.06437279e6
85.5,310.0,7676.201,2.03419331e6
85.5,312.0,7551.494,2.00114603e6
85.5,314.0,7601.962,2.01451996e6
85.5,316.0,7838.946,2.07732072e6
85.5,318.0,8516.256,2.25680781e6
85.5,320.0,8435.521,2.23541299e6
85.5,322.0,8332.241,2.20804383e6
85.5,324.0,8137.036,2.15631462e6
85.5,326.0,7464.65,1.97813234e6
85.5,328.0,7288.783,1.93152737e6
85.5,330.0,7278.14,1.92870718e6
85.5,332.0,7268.737,1.92621536e6
85.5,334.0,7231.729,1.91640818e6
85.5,336.0,7245.641,1.92009477e6
85.5,338.0,6902.381,1.8291309e6
85.5,340.0,6656.141,1.76387745e6
85.5,342.0,6624.125,1.75539318e6
85.5,344.0,6680.576,1.77035273e6
85.5,346.0,7007.024,1.85686133e6
85.5,348.0,6830.352,1.81004322e6
85.5,350.0,6900.494,1.82863084e6
85.5,352.0,6966.683,1.84617087e6
85.5,354.0,7150.468,1.89487405e6
85.5,356.0,7298.907,1.93421024e6
85.5,358.0,7231.49,1.91634479e6
86.0,0.0,8425.274,2.2326976e6
86.0,2.0,8353.889,2.21378068e6
86.0,4.0,8323.43,2.205709e6
86.0,6.0,8304.558,2.20070785e6
86.0,8.0,8232.984,2.18174077e6
86.0,10.0,7434.882,1.97024366e6
86.0,12.0,6899.721,1.82842619e6
86.0,14.0,5547.358,1.47004977e6
86.0,16.0,4554.621,1.20697468e6
86.0,18.0,2562.62,679094.31
86.0,20.0,2418.261,640839.24
86.0,22.0,2281.539,604607.91
86.0,24.0,2183.002,578495.56
86.0,26.0,2094.698,555095.01
86.0,28.0,1991.035,527624.18
86.0,30.0,2052.401,543886.19
86.0,32.0,1538.511,407705.51
86.0,34.0,0.0,0.0
86.0,36.0,0.0,0.0
86.0,38.0,0.0,0.0
86.0,40.0,0.0,0.0
86.0,42.0,0.0,0.0
86.0,44.0,0.0,0.0
86.0,46.0,0.0,0.0
86.0,48.0,0.0,0.0
86.0,50.0,0.0,0.0
86.0,52.0,0.0,0.0
86.0,54.0,0.0,0.0
86.0,56.0,0.0,0.0
86.0,58.0,0.0,0.0
86.0,60.0,0.0,0.0
86.0,62.0,0.0,0.0
86.0,64.0,0.0,0.0
86.0,66.0,0.0,0.0
86.0,68.0,0.0,0.0
86.0,70.0,0.0,0.0
86.0,72.0,0.0,0.0
86.0,74.0,0.0,0.0
86.0,76.0,451.929,119761.07
86.0,78.0,621.173,164610.88
86.0,80.0,702.697,186214.75
86.0,82.0,787.612,208717.29
86.0,84.0,874.612,231772.26
86.0,86.0,954.955,253063.2
86.0,88.0,1109.598,294043.41
86.0,90.0,1299.579,344388.39
86.0,92.0,1488.454,394440.4
86.0,94.0,1705.65,451997.25
86.0,96.0,1842.261,488199.22
86.0,98.0,1972.325,522666.08
86.0,100.0,1991.867,527844.63
86.0,102.0,1974.285,523185.62
86.0,104.0,1944.026,515167.0
86.0,106.0,1934.877,512742.29
86.0,108.0,1914.093,507234.75
86.0,110.0,1882.238,498793.13
86.0,112.0,1847.937,489703.3
86.0,114.0,1817.153,481545.64
86.0,116.0,1797.124,476237.73
86.0,118.0,1789.704,474271.65
86.0,120.0,1798.284,476545.29
86.0,122.0,1807.457,478976.08
86.0,124.0,1810.293,479727.72
86.0,126.0,1810.534,479791.62
86.0,128.0,1804.547,478204.99
86.0,130.0,1800.504,477133.67
86.0,132.0,1790.246,474415.07
86.0,134.0,1786.318,473374.35
86.0,136.0,1804.396,478164.92
86.0,138.0,1817.347,481596.89
86.0,140.0,1830.554,485096.83
86.0,142.0,1840.644,487770.68
86.0,144.0,1848.943,489970.02
86.0,146.0,1854.547,491454.92
86.0,148.0,1853.474,491170.58
86.0,150.0,1849.134,490020.45
86.0,152.0,1837.812,487020.06
86.0,154.0,1827.206,484209.58
86.0,156.0,1825.84,483847.7
86.0,158.0,1828.727,484612.62
86.0,160.0,1840.733,487794.37
86.0,162.0,1866.79,494699.35
86.0,164.0,1900.649,503672.06
86.0,166.0,1945.751,515624.1
86.0,168.0,1997.82,529422.34
86.0,170.0,2052.265,543850.34
86.0,172.0,2117.181,561053.04
86.0,174.0,2185.96,579279.47
86.0,176.0,2267.147,600793.87
86.0,178.0,2351.63,623181.82
86.0,180.0,2431.825,644433.74
86.0,182.0,2513.682,666125.62
86.0,184.0,2600.072,689019.21
86.0,186.0,2707.721,717546.08
86.0,188.0,2789.631,739252.18
86.0,190.0,2847.828,754674.45
86.0,192.0,2800.177,742046.8
86.0,194.0,2713.458,719066.25
86.0,196.0,2603.053,689809.07
86.0,198.0,2493.685,660826.53
86.0,200.0,2414.588,639865.76
86.0,202.0,2348.282,622294.66
86.0,204.0,2286.889,606025.56
86.0,206.0,2191.06,580630.91
86.0,208.0,2063.953,546947.66
86.0,210.0,1928.02,510925.31
86.0,212.0,1788.815,474035.99
86.0,214.0,1675.94,444123.98
86.0,216.0,1624.291,430437.03
86.0,218.0,1576.73,417833.33
86.0,220.0,1575.015,417378.98
86.0,222.0,1575.891,417611.05
86.0,224.0,1906.37,505188.04
86.0,226.0,2256.207,597894.78
86.0,228.0,1943.169,514939.92
86.0,230.0,1974.871,523340.92
86.0,232.0,1977.51,524040.22
86.0,234.0,1718.836,455491.55
86.0,236.0,1533.8,406456.88
86.0,238.0,1660.549,440045.54
86.0,240.0,1763.995,467458.72
86.0,242.0,1949.937,516733.28
86.0,244.0,2270.315,601633.53
86.0,246.0,2338.202,619623.42
86.0,248.0,2394.039,634420.27
86.0,250.0,2448.005,648721.31
86.0,252.0,2509.39,664988.34
86.0,254.0,3390.752,898549.32
86.0,256.0,3997.69,1.0593879e6
86.0,258.0,7246.017,1.92019459e6
86.0,260.0,7592.144,2.01191828e6
86.0,262.0,7473.391,1.98044863e6
86.0,264.0,7450.834,1.97447092e6
86.0,266.0,7454.961,1.9755647e6
86.0,268.0,7435.546,1.97041979e6
86.0,270.0,7960.356,2.10949445e6
86.0,272.0,7748.038,2.05323012e6
86.0,274.0,6977.538,1.84904763e6
86.0,276.0,7368.989,1.95278203e6
86.0,278.0,9235.995,2.4475386e6
86.0,280.0,9320.413,2.46990936e6
86.0,282.0,8849.487,2.345114e6
86.0,284.0,8802.878,2.33276266e6
86.0,286.0,8992.993,2.38314324e6
86.0,288.0,9192.692,2.43606342e6
86.0,290.0,9207.546,2.43999964e6
86.0,292.0,9165.075,2.42874488e6
86.0,294.0,8877.751,2.35260411e6
86.0,296.0,8660.781,2.29510688e6
86.0,298.0,8707.528,2.30749479e6
86.0,300.0,8956.054,2.37335441e6
86.0,302.0,9825.604,2.60378501e6
86.0,304.0,9616.77,2.54844414e6
86.0,306.0,9626.3,2.55096938e6
86.0,308.0,9477.301,2.51148486e6
86.0,310.0,8365.103,2.2167524e6
86.0,312.0,8312.588,2.20283592e6
86.0,314.0,8243.641,2.18456495e6
86.0,316.0,9508.541,2.51976345e6
86.0,318.0,9454.389,2.50541314e6
86.0,320.0,9431.712,2.49940377e6
86.0,322.0,9387.234,2.48761712e6
86.0,324.0,9301.062,2.46478135e6
86.0,326.0,9157.957,2.42685849e6
86.0,328.0,8424.124,2.23239279e6
86.0,330.0,7568.839,2.00574237e6
86.0,332.0,8116.856,2.15096696e6
86.0,334.0,7911.51,2.09655013e6
86.0,336.0,8637.265,2.28887515e6
86.0,338.0,8693.509,2.30377996e6
86.0,340.0,8874.082,2.3516318e6
86.0,342.0,8962.637,2.37509871e6
86.0,344.0,8962.648,2.37510164e6
86.0,346.0,9005.539,2.3864678e6
86.0,348.0,9467.744,2.50895212e6
86.0,350.0,9556.576,2.5324926e6
86.0,352.0,9212.064,2.44119695e6
86.0,354.0,8102.881,2.14726341e6
86.0,356.0,8204.242,2.17412407e6
86.0,358.0,8671.762,2.29801688e6
86.5,0.0,10357.53,2.74474542e6
86.5,2.0,10073.548,2.66949019e6
86.5,4.0,9963.603,2.64035467e6
86.5,6.0,9411.196,2.49396683e6
86.5,8.0,9332.185,2.4730291e6
86.5,10.0,9016.42,2.38935127e6
86.5,12.0,7866.746,2.08468757e6
86.5,14.0,7241.072,1.9188841e6
86.5,16.0,6358.403,1.68497671e6
86.5,18.0,5001.001,1.32526538e6
86.5,20.0,3673.106,973373.06
86.5,22.0,2418.516,640906.87
86.5,24.0,2315.618,613638.77
86.5,26.0,2472.739,655275.87
86.5,28.0,2778.811,736384.85
86.5,30.0,2995.402,793781.48
86.5,32.0,3127.651,828827.54
86.5,34.0,1978.326,524256.44
86.5,36.0,704.087,186583.17
86.5,38.0,374.719,99300.61
86.5,40.0,298.806,79183.7
86.5,42.0,0.0,0.0
86.5,44.0,0.0,0.0
86.5,46.0,0.0,0.0
86.5,48.0,0.0,0.0
86.5,50.0,0.0,0.0
86.5,52.0,0.0,0.0
86.5,54.0,0.0,0.0
86.5,56.0,0.0,0.0
86.5,58.0,0.0,0.0
86.5,60.0,0.0,0.0
86.5,62.0,0.0,0.0
86.5,64.0,0.0,0.0
86.5,66.0,0.0,0.0
86.5,68.0,0.0,0.0
86.5,70.0,0.0,0.0
86.5,72.0,0.0,0.0
86.5,74.0,564.751,149658.91
86.5,76.0,790.566,209499.87
86.5,78.0,871.034,230823.92
86.5,80.0,944.447,250278.39
86.5,82.0,1009.65,267557.38
86.5,84.0,1075.851,285100.48
86.5,86.0,1176.314,311723.31
86.5,88.0,1324.434,350974.93
86.5,90.0,1502.789,398239.1
86.5,92.0,1702.687,451211.93
86.5,94.0,1889.12,500616.81
86.5,96.0,2018.86,534997.92
86.5,98.0,2111.772,559619.57
86.5,100.0,2106.111,558119.3
86.5,102.0,2086.948,553041.17
86.5,104.0,2058.98,545629.82
86.5,106.0,2035.633,539442.67
86.5,108.0,2006.762,531791.86
86.5,110.0,1971.788,522523.83
86.5,112.0,1936.615,513202.88
86.5,114.0,1902.171,504075.25
86.5,116.0,1888.421,500431.51
86.5,118.0,1887.484,500183.23
86.5,120.0,1892.202,501433.61
86.5,122.0,1897.614,502867.67
86.5,124.0,1894.403,502016.83
86.5,126.0,1888.631,500487.33
86.5,128.0,1883.497,499126.58
86.5,130.0,1878.99,497932.25
86.5,132.0,1873.684,496526.26
86.5,134.0,1874.285,496685.56
86.5,136.0,1879.809,498149.5
86.5,138.0,1887.471,500179.76
86.5,140.0,1900.279,503574.06
86.5,142.0,1906.139,505126.82
86.5,144.0,1914.518,507347.17
86.5,146.0,1920.303,508880.38
86.5,148.0,1925.232,510186.4
86.5,150.0,1921.234,509126.91
86.5,152.0,1914.293,507287.67
86.5,154.0,1907.153,505395.64
86.5,156.0,1906.096,505115.55
86.5,158.0,1914.058,507225.47
86.5,160.0,1928.395,511024.72
86.5,162.0,1959.805,519348.35
86.5,164.0,1997.738,529400.61
86.5,166.0,2045.723,542116.68
86.5,168.0,2097.447,555823.35
86.5,170.0,2153.109,570573.94
86.5,172.0,2217.763,587707.08
86.5,174.0,2288.284,606395.3
86.5,176.0,2368.579,627673.32
86.5,178.0,2464.707,653147.45
86.5,180.0,2551.226,676074.8
86.5,182.0,2663.049,705708.05
86.5,184.0,2774.158,735151.96
86.5,186.0,2908.483,770748.1
86.5,188.0,3023.883,801328.96
86.5,190.0,3093.118,819676.28
86.5,192.0,3079.705,816121.83
86.5,194.0,2994.143,793447.82
86.5,196.0,2873.364,761441.59
86.5,198.0,2757.472,730730.02
86.5,200.0,2623.35,695187.88
86.5,202.0,2523.651,668767.52
86.5,204.0,2439.118,646366.33
86.5,206.0,2368.737,627715.18
86.5,208.0,2269.378,601385.16
86.5,210.0,2128.957,564173.5
86.5,212.0,2019.316,535118.67
86.5,214.0,1898.429,503083.67
86.5,216.0,1799.092,476759.41
86.5,218.0,1739.713,461023.97
86.5,220.0,1737.435,460420.17
86.5,222.0,2346.521,621828.1
86.5,224.0,3020.524,800438.96
86.5,226.0,3289.835,871806.36
86.5,228.0,4341.045,1.15037685e6
86.5,230.0,4472.054,1.18509438e6
86.5,232.0,4509.607,1.19504596e6
86.5,234.0,4566.493,1.21012053e6
86.5,236.0,4505.218,1.19388281e6
86.5,238.0,4013.925,1.06369024e6
86.5,240.0,4307.835,1.14157625e6
86.5,242.0,3980.218,1.05475778e6
86.5,244.0,2399.699,635920.36
86.5,246.0,2458.954,651622.94
86.5,248.0,2515.528,666614.86
86.5,250.0,2617.223,693564.18
86.5,252.0,3439.575,911487.5
86.5,254.0,4262.434,1.12954509e6
86.5,256.0,7039.479,1.86546197e6
86.5,258.0,7856.904,2.08207955e6
86.5,260.0,8105.3,2.14790459e6
86.5,262.0,8350.549,2.21289561e6
86.5,264.0,8525.774,2.25933019e6
86.5,266.0,8933.587,2.36740051e6
86.5,268.0,8820.657,2.33747415e6
86.5,270.0,8520.637,2.2579688e6
86.5,272.0,8568.324,2.27060579e6
86.5,274.0,9722.615,2.57649287e6
86.5,276.0,10748.582,2.84837426e6
86.5,278.0,10775.731,2.85556881e6
86.5,280.0,10878.274,2.88274273e6
86.5,282.0,10551.698,2.79620004e6
86.5,284.0,9591.958,2.54186896e6
86.5,286.0,9404.204,2.49211415e6
86.5,288.0,9417.718,2.49569538e6
86.5,290.0,9565.695,2.53490913e6
86.5,292.0,9726.315,2.57747336e6
86.5,294.0,9557.643,2.5327754e6
86.5,296.0,9297.576,2.46385768e6
86.5,298.0,9425.625,2.4977907e6
86.5,300.0,10293.721,2.72783616e6
86.5,302.0,10812.075,2.86519993e6
86.5,304.0,10568.59,2.80067625e6
86.5,306.0,10410.823,2.75886816e6
86.5,308.0,10272.589,2.72223606e6
86.5,310.0,10221.277,2.7086384e6
86.5,312.0,9799.479,2.59686202e6
86.5,314.0,10317.208,2.73406006e6
86.5,316.0,10291.961,2.72736966e6
86.5,318.0,10166.453,2.69411015e6
86.5,320.0,10094.981,2.67517006e6
86.5,322.0,10104.79,2.67776938e6
86.5,324.0,10070.659,2.66872466e6
86.5,326.0,10055.894,2.664812e6
86.5,328.0,9969.734,2.64197942e6
86.5,330.0,9719.354,2.57562886e6
86.5,332.0,9376.007,2.48464184e6
86.5,334.0,9641.554,2.5550119e6
86.5,336.0,9778.665,2.59134623e6
86.5,338.0,9880.861,2.61842828e6
86.5,340.0,9992.897,2.64811761e6
86.5,342.0,10030.497,2.65808158e6
86.5,344.0,10030.527,2.65808958e6
86.5,346.0,10149.431,2.68959922e6
86.5,348.0,10602.229,2.80959057e6
86.5,350.0,10623.934,2.81534242e6
86.5,352.0,10443.034,2.76740407e6
86.5,354.0,10391.806,2.75382863e6
86.5,356.0,10371.051,2.7483285e6
86.5,358.0,10242.311,2.71421231e6
87.0,0.0,11138.291,2.95164712e6
87.0,2.0,11122.191,2.94738062e6
87.0,4.0,11315.705,2.99866186e6
87.0,6.0,11566.416,3.06510032e6
87.0,8.0,11267.621,2.98591946e6
87.0,10.0,9913.556,2.62709222e6
87.0,12.0,9344.092,2.47618445e6
87.0,14.0,8556.349,2.26743244e6
87.0,16.0,7561.915,2.0039076e6
87.0,18.0,7059.895,1.87087226e6
87.0,20.0,5944.543,1.57530384e6
87.0,22.0,5029.021,1.33269058e6
87.0,24.0,4409.386,1.16848729e6
87.0,26.0,3596.967,953196.21
87.0,28.0,3417.156,905546.26
87.0,30.0,3754.777,995016.02
87.0,32.0,4136.476,1.09616611e6
87.0,34.0,4277.706,1.13359215e6
87.0,36.0,1990.245,527414.91
87.0,38.0,2739.945,726085.37
87.0,40.0,4008.285,1.06219542e6
87.0,42.0,2580.752,683899.15
87.0,44.0,0.0,0.0
87.0,46.0,0.0,0.0
87.0,48.0,0.0,0.0
87.0,50.0,0.0,0.0
87.0,52.0,0.0,0.0
87.0,54.0,0.0,0.0
87.0,56.0,0.0,0.0
87.0,58.0,0.0,0.0
87.0,60.0,0.0,0.0
87.0,62.0,0.0,0.0
87.0,64.0,0.0,0.0
87.0,66.0,0.0,0.0
87.0,68.0,0.0,0.0
87.0,70.0,0.0,0.0
87.0,72.0,566.612,150152.24
87.0,74.0,846.516,224326.81
87.0,76.0,1008.418,267230.81
87.0,78.0,1077.674,285583.66
87.0,80.0,1146.426,303802.9
87.0,82.0,1216.013,322243.54
87.0,84.0,1289.802,341797.46
87.0,86.0,1376.975,364898.5
87.0,88.0,1536.058,407055.38
87.0,90.0,1710.19,453200.31
87.0,92.0,1882.955,498983.06
87.0,94.0,2021.755,535765.05
87.0,96.0,2159.88,572368.29
87.0,98.0,2230.156,590991.46
87.0,100.0,2214.244,586774.67
87.0,102.0,2194.033,581418.72
87.0,104.0,2164.078,573480.54
87.0,106.0,2134.109,565538.9
87.0,108.0,2100.48,556627.24
87.0,110.0,2062.163,546473.23
87.0,112.0,2028.082,537441.86
87.0,114.0,2000.923,530244.64
87.0,116.0,1989.709,527272.79
87.0,118.0,1989.715,527274.54
87.0,120.0,1990.688,527532.42
87.0,122.0,1985.97,526282.01
87.0,124.0,1976.234,523702.06
87.0,126.0,1967.591,521411.58
87.0,128.0,1960.091,519424.07
87.0,130.0,1952.644,517450.65
87.0,132.0,1945.895,515662.23
87.0,134.0,1938.273,513642.45
87.0,136.0,1941.575,514517.31
87.0,138.0,1953.704,517731.46
87.0,140.0,1965.634,520893.09
87.0,142.0,1972.167,522624.37
87.0,144.0,1980.755,524900.2
87.0,146.0,1987.369,526652.75
87.0,148.0,1993.028,528152.36
87.0,150.0,1991.953,527867.6
87.0,152.0,1986.595,526447.66
87.0,154.0,1984.57,525911.1
87.0,156.0,1984.333,525848.17
87.0,158.0,1995.16,528717.46
87.0,160.0,2017.705,534691.78
87.0,162.0,2056.488,544969.33
87.0,164.0,2098.06,555985.84
87.0,166.0,2147.387,569057.57
87.0,168.0,2199.707,582922.44
87.0,170.0,2259.503,598768.22
87.0,172.0,2319.837,614756.83
87.0,174.0,2394.424,634522.4
87.0,176.0,2481.242,657529.12
87.0,178.0,2585.696,685209.54
87.0,180.0,2697.368,714802.44
87.0,182.0,2824.478,748486.62
87.0,184.0,2963.661,785370.19
87.0,186.0,3089.563,818734.28
87.0,188.0,3218.4,852875.87
87.0,190.0,3280.704,869386.44
87.0,192.0,3357.154,889645.93
87.0,194.0,3323.213,880651.54
87.0,196.0,3154.515,835946.48
87.0,198.0,2989.927,792330.54
87.0,200.0,2853.35,756137.67
87.0,202.0,2707.273,717427.38
87.0,204.0,2603.849,690020.03
87.0,206.0,2500.295,662578.15
87.0,208.0,2418.542,640913.51
87.0,210.0,2319.058,614550.45
87.0,212.0,2257.523,598243.52
87.0,214.0,2196.683,582121.09
87.0,216.0,2066.943,547739.88
87.0,218.0,2005.255,531392.62
87.0,220.0,2732.947,724230.87
87.0,222.0,3429.615,908848.02
87.0,224.0,4195.527,1.11181462e6
87.0,226.0,5003.708,1.32598272e6
87.0,228.0,5305.529,1.40596512e6
87.0,230.0,5586.779,1.48049656e6
87.0,232.0,5517.579,1.46215853e6
87.0,234.0,5606.415,1.4857e6
87.0,236.0,6190.633,1.64051763e6
87.0,238.0,6467.271,1.71382685e6
87.0,240.0,5833.942,1.54599466e6
87.0,242.0,5675.428,1.50398831e6
87.0,244.0,5679.51,1.50507025e6
87.0,246.0,3499.427,927348.16
87.0,248.0,4050.65,1.07342216e6
87.0,250.0,3897.87,1.03293553e6
87.0,252.0,4935.081,1.30779654e6
87.0,254.0,7770.763,2.05925228e6
87.0,256.0,8761.819,2.3218821e6
87.0,258.0,9346.978,2.47694905e6
87.0,260.0,10022.237,2.65589276e6
87.0,262.0,10150.093,2.68977455e6
87.0,264.0,10084.743,2.67245697e6
87.0,266.0,9498.708,2.51715765e6
87.0,268.0,9181.651,2.43313757e6
87.0,270.0,9364.807,2.48167378e6
87.0,272.0,10931.971,2.89697237e6
87.0,274.0,11332.069,3.00299832e6
87.0,276.0,11200.504,2.96813358e6
87.0,278.0,11232.26,2.97654892e6
87.0,280.0,11275.605,2.98803521e6
87.0,282.0,11280.186,2.98924922e6
87.0,284.0,10971.329,2.90740213e6
87.0,286.0,9765.58,2.58787867e6
87.0,288.0,9602.931,2.5447766e6
87.0,290.0,9895.542,2.62231852e6
87.0,292.0,9903.535,2.62443672e6
87.0,294.0,9757.999,2.58586981e6
87.0,296.0,10025.259,2.65669353e6
87.0,298.0,10548.996,2.79548394e6
87.0,300.0,11500.655,3.0476737e6
87.0,302.0,11628.68,3.08160029e6
87.0,304.0,11355.192,3.00912592e6
87.0,306.0,11126.565,2.94853985e6
87.0,308.0,10983.463,2.91061781e6
87.0,310.0,10932.546,2.89712471e6
87.0,312.0,10880.264,2.88327006e6
